Day,Hour,CT1,CT2,CT3,CT4,CT5,CT6,CT7,CT8,CT9,CT10,UT,Total Load Realtime factors,Forecasted total factors
3,12,0.032215031,0.009293395,0,0.005767284,0.008458683,0.007048903,0.005126475,0,0,0.064080935,0.610402044,0.74239275,0.754784103
3,13,0.032212988,0.009595322,0,0.005767284,0.008458683,0.007048903,0.005126475,0,0,0.064080935,0.61240376,0.74469435,0.663669449
3,14,0.032279606,0.010608074,0,0.005767284,0.008458683,0.007048903,0.005126475,0,0,0.064080935,0.619584313,0.752954273,0.822697258
3,15,0.033456027,0.010788303,0,0.005767284,0.008458683,0.007048903,0.005126475,0,0,0.064080935,0.628010724,0.762737334,0.741963174
3,16,0.03086571,0.009148509,0,0.004485665,0.006578976,0.00548248,0.003987258,0,0,0.049840727,0.547176536,0.657565861,0.725026513
3,17,0.026590267,0.006773584,0,0.003204047,0.004699269,0.003916057,0.002848042,0,0,0.035600519,0.451071143,0.534702928,0.570300382
3,18,0.027260146,0.005762589,0,0.003204047,0.004699269,0.003916057,0.002848042,0,0,0.035600519,0.448413903,0.531704572,0.606497884
3,19,0.023660347,0.005053411,0,0.001922428,0.002819561,0.002349634,0.001708825,0,0,0.021360312,0.367606585,0.426481103,0.401269935
3,20,0.022936518,0.004898399,0,0.001922428,0.002819561,0.002349634,0.001708825,0,0,0.021360312,0.362116496,0.420112173,0.464521526
3,21,0.008044394,0.00156412,0,0.000640809,0.000939854,0.000783211,0.000569608,0,0,0.007120104,0.194374062,0.214036162,0.240042193
3,22,0.006907705,0.000762299,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.168533714,0.181230512,0.162139214
3,23,0.006626273,0.000129223,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.162561855,0.174344145,0.183970806
4,0,0.006626273,0.002067973,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.175530243,0.189251283,0.164008432
4,1,0.006626273,0,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.16168441,0.173337477,0.195652526
4,2,0.006626273,0,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.161678088,0.173331155,0.173849621
4,3,0.006907706,0,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.163400564,0.175335064,0.153304351
4,4,0.008044423,0,0,0.000640809,0.000939854,0.000783211,0.000569608,0,0,0.007120104,0.183862415,0.201960424,0.200311478
