,cc1,cc2,cc3,cc4,cc5,cc6,cc7,cc8,cc9,cc10,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,ic1,ic2,ic3,ic4,ic5,ic6,ic7,ic8,ic9,ic10,CBT,PBT,IBT,CCT,PCT,ICT
Hour156,0.037859748,0.006032559,0,0.005767284,0.009227655,0.007048903,0,0,0,0.064080935,0.069038364,0.016891166,0,0.016661043,0.019993252,0.016020234,0,0,0,0.064080935,0.08908176,0.023526981,0,0.031399658,0.038448561,0.032681277,0.032040468,0,0,0.064080935,0.723227144,0.723227144,0.723227144,0.130017084,0.202684993,0.311259639
Hour157,0.039225356,0.007178086,0,0.005767284,0.009227655,0.007048903,0,0,0,0.064080935,0.071528591,0.020098641,0,0.016661043,0.019993252,0.016020234,0,0,0,0.064080935,0.092294956,0.027994535,0,0.031399658,0.038448561,0.032681277,0.032040468,0,0,0.064080935,0.742709081,0.742709081,0.742709081,0.132528219,0.208382695,0.318940389
Hour158,0.039263609,0.008429059,0,0.005767284,0.009227655,0.007048903,0,0,0,0.064080935,0.071598346,0.023601366,0,0.016661043,0.019993252,0.016020234,0,0,0,0.064080935,0.092384962,0.032873331,0,0.031399658,0.038448561,0.032681277,0.032040468,0,0,0.064080935,0.755437507,0.755437507,0.755437507,0.133817445,0.211955175,0.323909191
Hour159,0.039345726,0.011220975,0,0.005767284,0.009227655,0.007048903,0,0,0,0.064080935,0.071748089,0.031418731,0,0.016661043,0.019993252,0.016020234,0,0,0,0.064080935,0.09257818,0.043761804,0,0.031399658,0.038448561,0.032681277,0.032040468,0,0,0.064080935,0.783833391,0.783833391,0.783833391,0.136691478,0.219922284,0.334990882
Hour160,0.040756112,0.014890015,0,0.005767284,0.009227655,0.007048903,0,0,0,0.064080935,0.074319969,0.041692041,0,0.016661043,0.019993252,0.016020234,0,0,0,0.064080935,0.095896734,0.058071058,0,0.031399658,0.038448561,0.032681277,0.032040468,0,0,0.064080935,0.82881385,0.82881385,0.82881385,0.141770904,0.232767474,0.35261869
Hour161,0.037495204,0.012165889,0,0.004485665,0.007177065,0.00548248,0,0,0,0.049840727,0.068373607,0.034064488,0,0.012958589,0.015550307,0.012460182,0,0,0,0.049840727,0.088224009,0.047446966,0,0.024421956,0.029904436,0.025418771,0.024920364,0,0,0.049840727,0.708335372,0.708335372,0.708335372,0.11664703,0.1932479,0.290177229
Hour162,0.032123531,0.006590804,0,0.003204047,0.005126475,0.003916057,0,0,0,0.035600519,0.058578203,0.018454252,0,0.009256135,0.011107362,0.00890013,0,0,0,0.035600519,0.075584778,0.025704136,0,0.017444254,0.021360311,0.018156265,0.01780026,0,0,0.035600519,0.546931046,0.546931046,0.546931046,0.086561432,0.1418966,0.211650523
Hour163,0.033187758,0.004447248,0,0.003204047,0.005126475,0.003916057,0,0,0,0.035600519,0.060518853,0.012452294,0,0.009256135,0.011107362,0.00890013,0,0,0,0.035600519,0.078088842,0.017344266,0,0.017444254,0.021360311,0.018156265,0.01780026,0,0,0.035600519,0.53174932,0.53174932,0.53174932,0.085482103,0.137835292,0.205794717
Hour164,0.0292533,0.003970767,0,0.001922428,0.003075885,0.002349634,0,0,0,0.021360312,0.053344253,0.011118147,0,0.005553681,0.006664417,0.005340078,0,0,0,0.021360312,0.068831294,0.01548599,0,0.010466553,0.012816187,0.010893759,0.010680156,0,0,0.021360312,0.429785239,0.429785239,0.429785239,0.061932326,0.103380888,0.150534251
Hour165,0.02877953,0.003871667,0,0.001922428,0.003075885,0.002349634,0,0,0,0.021360312,0.052480319,0.010840666,0,0.005553681,0.006664417,0.005340078,0,0,0,0.021360312,0.067716541,0.015099499,0,0.010466553,0.012816187,0.010893759,0.010680156,0,0,0.021360312,0.426001035,0.426001035,0.426001035,0.061359456,0.102239474,0.149033008
Hour166,0.009768193,0.001642165,0,0.000640809,0.001025295,0.000783211,0,0,0,0.007120104,0.017812587,0.004598063,0,0.001851227,0.002221472,0.001780026,0,0,0,0.007120104,0.022983983,0.006404445,0,0.003488851,0.004272062,0.003631253,0.003560052,0,0,0.007120104,0.217819226,0.217819226,0.217819226,0.020979778,0.03538348,0.051460751
Hour167,0.008387928,0.001803883,0,0.000320405,0.000512647,0.000391606,0,0,0,0.003560052,0.015295634,0.005050872,0,0.000925614,0.001110736,0.000890013,0,0,0,0.003560052,0.019736302,0.007035144,0,0.001744425,0.002136031,0.001815627,0.001780026,0,0,0.003560052,0.192798606,0.192798606,0.192798606,0.014976521,0.026832921,0.037807607
Hour168,0.008046189,0.001784728,0,0.000320405,0.000512647,0.000391606,0,0,0,0.003560052,0.014672463,0.004997239,0,0.000925614,0.001110736,0.000890013,0,0,0,0.003560052,0.01893221,0.00696044,0,0.001744425,0.002136031,0.001815627,0.001780026,0,0,0.003560052,0.190590507,0.190590507,0.190590507,0.014615627,0.026156116,0.036928811
